messages,label
"[{'user': 'User 1', 'message': 'I don’t get why girls play games They’re just bad at them'}, {'user': 'User 2', 'message': 'Dude, that’s messed up Plenty of girls are great at games'}, {'user': 'User 3', 'message': 'Yeah, User 1, you’re just mad you got beat by a girl'}, {'user': 'User 1', 'message': 'Shut up, you SJWs I’m just stating facts'}, {'user': 'User 4', 'message': 'lol this again? can’t we just play the game'}, {'user': 'User 2', 'message': 'you’re the one who’s mad, user 1 and you’re being disrespectful'}, {'user': 'User 5', 'message': 'Get a load of this guy, thinking he’s some kind of gaming god'}, {'user': 'User 1', 'message': 'I’M OUTTA HERE YOU GUYS ARE ALL A BUNCH OF SNOWFLAKES'}]",flamewar
"[{'user': 'User 1', 'message': 'This guy is f**king cheating, I’m sure of it!'}, {'user': 'User 2', 'message': 'Shut the hell up, noob! You’re just mad you’re losing'}, {'user': 'User 3', 'message': 'LMAO, USER 1 IS CRYING ABOUT CHEATS AGAIN 🤦\u200d♂️'}, {'user': 'User 1', 'message': 'F**k you, User 2! I’m not a noob, and I know what I’m f**king talking about!'}, {'user': 'User 4', 'message': 'Wtf is wrong with you guys? Can’t you just play the game?'}, {'user': 'User 2', 'message': 'user 1 is just a salty b**ch, ignoring him 🤷\u200d♂️'}, {'user': 'User 1', 'message': 'I’ll f**king report you, cheater! And you, User 3, can go f**k yourself too!'}, {'user': 'User 3', 'message': 'aww, did i hurt your feelings, snowflake? 🥺'}, {'user': 'User 4', 'message': 'OMG this is so toxic 🤮'}, {'user': 'User 2', 'message': 'Ez clap on these noobs, gg wp 😤'}]",flamewar
"[{'user': 'User 1', 'message': 'culture wars are so stupid, just let people enjoy things'}, {'user': 'User 2', 'message': 'no, we need to fight for what’s right and preserve our traditions'}, {'user': 'User 3', 'message': 'omg shut up u two, this is a game platform, not a political debate'}, {'user': 'User 1', 'message': 'stfu user 3, u have no idea what ur talking about'}, {'user': 'User 2', 'message': 'yeah, ur just a brainless sheep who follows the crowd'}, {'user': 'User 4', 'message': 'lol, this is getting good, keep going u two'}, {'user': 'User 1', 'message': 'f u user 2, ur just a narrow-minded bigot who’s afraid of change'}, {'user': 'User 2', 'message': 'no u, ur just a snowflake who can’t handle opposing opinions'}, {'user': 'User 3', 'message': 'can u two pls stop, ur being rly annoying and disturbing to others'}, {'user': 'User 1', 'message': 'f off user 3, mind ur own business and let us settle this'}]",flamewar
"[{'user': 'User 1', 'message': 'boomers r always complainin about us n our tech, but they had it easy back then'}, {'user': 'User 2', 'message': 'lol, u think u got it hard? u got no idea, kid'}, {'user': 'User 1', 'message': 'don’t call me kid, u dinosaur we got student loans, a messed up climate, n u guys r still in charge'}, {'user': 'User 2', 'message': 'oh here we go again with the climate crap. u millennials r so soft, we had real problems to deal with'}, {'user': 'User 1', 'message': 'ur so outta touch, grandpa. we r still dealin with ur problems, n u guys still won’t do nothin about it'}, {'user': 'User 2', 'message': 'shut up, snowflake. we worked hard for what we got, u millennials just want everything handed to u'}, {'user': 'User 1', 'message': 'lmao, ok boomer u guys r the ones who ruined the economy n made everything so expensive, n now u blame us?!?'}]",flamewar
"[{'user': 'User 1', 'message': 'I can’t believe you’re into that kind of stuff, man It’s just weird'}, {'user': 'User 2', 'message': 'what’s it to you? i like what i like'}, {'user': 'User 3', 'message': 'YEAH, USER 1, BACK OFF. EVERYONE’S GOT THEIR OWN TASTE.'}, {'user': 'User 1', 'message': 'Screw you guys, I’m just saying it’s messed up. You’re probably one of those guys who’s into clowns or something, User 2.'}, {'user': 'User 2', 'message': 'what the hell, man? you’re being a real jerk and for your information, i’m not into clowns'}, {'user': 'User 4', 'message': 'This is getting out of hand, you guys Can we just focus on the game?'}, {'user': 'User 1', 'message': 'SHUT UP, USER 4 I’M NOT TALKING TO YOU YOU’RE PROBABLY A FURRY OR SOMETHING'}, {'user': 'User 5', 'message': 'Wow, User 1, way to be a total a-hole No wonder you’re single'}, {'user': 'User 6', 'message': 'Can someone please mute User 1? This is really disturbing and not cool'}]",flamewar
"[{'user': 'User 1', 'message': 'culture wars r so stupid, ppl need to chill'}, {'user': 'User 2', 'message': 'lol @ User 1, u wouldn’t say that if u were the one being oppressed'}, {'user': 'User 3', 'message': 'yeah, user 1 is just privileged af'}, {'user': 'User 4', 'message': 'tbh, both sides of the culture wars r pretty toxic'}, {'user': 'User 5', 'message': '@ user 4, ur just tryna be neutral and it’s annoying'}, {'user': 'User 6', 'message': 'can we talk about something else? this is getting out of hand'}, {'user': 'User 1', 'message': '@ USER 2, I’M NOT PRIVILEGED, U JUST ASSUME THAT BC I DON’T AGREE WITH U'}, {'user': 'User 2', 'message': '@ User 1, ur literally the definition of privilege, u can’t even see it'}, {'user': 'User 3', 'message': '@ user 1, just stfu and listen to marginalized voices for once'}, {'user': 'User 1', 'message': '@ User 3, stfu? u r the one who needs to shut up, u r so annoying and fake woke'}, {'user': 'User 3', 'message': '@ User 1, fake woke? ur just mad bc I called u out on ur bs'}, {'user': 'User 4', 'message': '@ User 5, I’m not tryna be neutral, I just think both sides r bad'}]",flamewar
"[{'user': 'User 1', 'message': 'Wow, you guys are terrible at this game.'}, {'user': 'User 2', 'message': ""Shut up, noob. You're not any better.""}, {'user': 'User 3', 'message': 'lol, this game is so rigged'}, {'user': 'User 4', 'message': ""STFU, it's not rigged You just suck""}, {'user': 'User 5', 'message': 'Can we please just focus on the game and stop fighting?'}, {'user': 'User 1', 'message': 'Ignorance is bliss, I guess Maybe you should take your own advice'}, {'user': 'User 2', 'message': ""oh, now you're a philosopher? get back to the game, nerd""}, {'user': 'User 4', 'message': ""this is why we can't have nice things in this game. toxic players ruining it for everyone.""}, {'user': 'User 3', 'message': ""I'm gonna go play something else This is stupid""}]",flamewar
"[{'user': 'User 1', 'message': 'I don’t think women can be good at games.'}, {'user': 'User 2', 'message': 'What?! That’s ridiculous and offensive'}, {'user': 'User 1', 'message': 'Well, it’s true. They’re too emotional.'}, {'user': 'User 3', 'message': 'You’re a Neanderthal, User 1 Get with the times'}, {'user': 'User 1', 'message': ""You’re just mad cause you’re a 'woke' puppet.""}, {'user': 'User 2', 'message': 'You’re the one who’s mad and harassing people'}, {'user': 'User 1', 'message': 'i’m just stating facts. you’re too sensitive.'}, {'user': 'User 3', 'message': ""Your 'facts' are baseless and offensive Stop being a troll""}, {'user': 'User 1', 'message': 'You’re just a keyboard warrior. Can’t handle the truth.'}]",flamewar
"[{'user': 'User 1', 'message': 'I can’t believe people still think it’s okay to body shame others.'}, {'user': 'User 2', 'message': 'Oh, here we go again Not everything is about body shaming'}, {'user': 'User 3', 'message': 'User 2, you’re part of the problem Your ignorance is disturbing'}, {'user': 'User 1', 'message': 'Thank you, User 3. It’s not about being sensitive, it’s about basic human respect.'}, {'user': 'User 2', 'message': 'respect? ha! you’re just mad because you can’t handle the truth maybe hit the gym instead of whining'}, {'user': 'User 1', 'message': 'User 2, you’re a sad excuse for a human being Your harassment is unwarranted and unacceptable'}, {'user': 'User 4', 'message': 'lol'}, {'user': 'User 5', 'message': 'what’s the wifi password?'}, {'user': 'User 6', 'message': 'can anyone help me with this level?'}]",flamewar
"[{'user': 'User 1', 'message': ""I can't believe you're still denying the facts, dude. You're just ignorant.""}, {'user': 'User 2', 'message': ""OH, SO NOW I'M IGNORANT? YOU'RE JUST REGURGITATING WHAT YOU'VE READ ONLINE.""}, {'user': 'User 3', 'message': 'lol this again'}, {'user': 'User 1', 'message': ""At least I'm not claiming to be an expert on something I know nothing about.""}, {'user': 'User 2', 'message': ""I never claimed to be an expert, moron. You're just twisting my words.""}, {'user': 'User 1', 'message': ""Is that your way of telling us you don't have a science degree?""}]",flamewar
"[{'username': 'User 1', 'message': 'damn, this game is hard af'}, {'username': 'User 2', 'message': 'nah, u just suck at it'}, {'username': 'User 3', 'message': 'lol, User 1 is a noob'}, {'username': 'User 4', 'message': ""chill guys, it's just a game""}, {'username': 'User 1', 'message': 'stfu, User 2. u r probably a gaeboiz who loves it in both holes. i bet ull like it if i get a carrot in there'}, {'username': 'User 2', 'message': ""wtf, dude. that's fked up""}, {'username': 'User 5', 'message': 'lmao, this is hilarious'}, {'username': 'User 6', 'message': 'User 1, u r a sick person'}, {'username': 'User 7', 'message': ""i'm reporting this shit""}]",flamewar
"[{'user': 'User1', 'message': ""I'm the best player in this game, hands down.""}, {'user': 'User2', 'message': 'lol, u wish ur stats suck, noob'}, {'user': 'User3', 'message': 'Yeah, @User1, u rly need to git gud.'}, {'user': 'User4', 'message': ""ignore them, they're just salty. u r doing great, @User1.""}, {'user': 'User5', 'message': ""omg, this again? can't u guys just play the game and stop arguing?""}, {'user': 'User6', 'message': ""@User5, stfu this is important we r settling who's the alpha here""}, {'user': 'User7', 'message': '@User6, u r such a tryhard. u r not impressing anyone.'}, {'user': 'User8', 'message': '@User7, u r just jealous bcuz u r worse than @User6'}, {'user': 'User1', 'message': 'Pretty much all of what this clown says is NOT true'}, {'user': 'User2', 'message': 'OH, NOW U R CALLING ME A CLOWN? U R SUCH A KEYBOARD WARRIOR COME IRL AND SAY THAT'}, {'user': 'User3', 'message': '@User1, u r the one who started this. own ur actions.'}, {'user': 'User4', 'message': '@User2, chill out. u r taking this too far.'}, {'user': 'User5', 'message': 'placeholder'}]",flamewar
"[{'user': 'User 1', 'message': ""just saw a post about 'intelligence shaming.' wtf is that?""}, {'user': 'User 2', 'message': 'lol it’s when u make fun of someone for being dumb u know, like ur whole existence, User 1?'}, {'user': 'User 3', 'message': 'hey guys, anyone know the new server password?'}, {'user': 'User 1', 'message': ""seriously, User 2? u gonna go cry to ur mommy now? 'mommy, User 1 is intelligence shaming me!'""}, {'user': 'User 4', 'message': 'omg that’s hilarious'}, {'user': 'User 2', 'message': 'shut up, User 1. ur probably one of those ppl who think they’re smart just cuz they read a few books. newsflash: ur not'}, {'user': 'User 3', 'message': 'guys, can we not? I’m just tryna game'}, {'user': 'User 1', 'message': 'oh, I’m sorry, User 2 did I hurt ur little feelings? here, let me dumb it down for u: ur a moron'}, {'user': 'User 2', 'message': 'ur such a loser, User 1 go back to ur sad little life and let the adults talk'}]",flamewar
"[{'user': 'User 1', 'message': 'Wow, you’re all a bunch of morons.'}, {'user': 'User 2', 'message': 'Who you calling a moron, idiot?'}, {'user': 'User 3', 'message': 'CAN’T BELIEVE I’M STUCK IN THIS CHAT WITH YOU BRAINLESS FOOLS.'}, {'user': 'User 4', 'message': ""Says the guy who can’t even spell 'brainless' right""}, {'user': 'User 5', 'message': 'This is why I hate public chats, nothing but dumbasses'}, {'user': 'User 6', 'message': 'You’re just mad cause you’ve got the smallest brain in here, pea-brain.'}]",flamewar
"[{'user': 'User 1', 'message': ""why do you keep running into the enemy? you're ruining the game for everyone!""}, {'user': 'User 2', 'message': ""I'm doing my best, okay? You don't have to be so mean!""}, {'user': 'User 1', 'message': ""Doing your best? You're just a noob, go back to playing single player!""}, {'user': 'User 2', 'message': ""I'm not a noob, I've been playing for months! You're just a jerk!""}, {'user': 'User 1', 'message': ""Jerk? Ha! You wouldn't know a good player if you saw one. You're just dragging us down!""}, {'user': 'User 2', 'message': ""I'm not dragging anyone down! You're the one who can't even aim straight!""}, {'user': 'User 1', 'message': ""Oh, I can aim straight, trust me I'm just not wasting my bullets on a loser like you!""}, {'user': 'User 2', 'message': ""Loser? You're the one who's been dying every five minutes!""}, {'user': 'User 1', 'message': 'yes, we know what an idiot can do, we are reading your comment.'}]",flamewar
"[{'user': 'User 1', 'message': 'THIS DUDE IS F**KING CHEATING!'}, {'user': 'User 2', 'message': 'stfu, noob! you’re just bad!'}, {'user': 'User 3', 'message': 'LMAO, User 1 is right This s**t is rigged'}, {'user': 'User 4', 'message': 'User 2, stop being a d**k and learn to play'}, {'user': 'User 5', 'message': 'WTF is wrong with you people? Can’t we just have fun?'}, {'user': 'User 6', 'message': '@User 5, shut up and mind your own business'}, {'user': 'User 7', 'message': 'user 2 is a f**king cheater and a loser'}, {'user': 'User 8', 'message': 'OMG, this chat is toxic AF. I’m outta here'}, {'user': 'User 1', 'message': 'F**k you, cheater! I’m reporting your a**'}, {'user': 'User 2', 'message': 'Go ahead, crybaby I’ve got more accounts than you can count'}]",flamewar
"[{'user': 'User 1', 'message': 'I can’t believe people still think bullying is okay'}, {'user': 'User 2', 'message': 'YEAH, IT’S MESSED UP'}, {'user': 'User 3', 'message': 'Bullying is just a part of life, get over it.'}, {'user': 'User 1', 'message': 'Are you serious? That’s a horrible thing to say'}, {'user': 'User 3', 'message': 'don’t be a snowflake, user 1 can’t handle a little tough love?'}, {'user': 'User 2', 'message': 'Dude, that’s not cool Bullying can really hurt people'}, {'user': 'User 3', 'message': 'Oh, here we go The PC police You’re just as bad, User 2'}, {'user': 'User 4', 'message': ""I’ve been bullied before. It’s not 'a part of life', it’s a part of hell.""}, {'user': 'User 3', 'message': 'Aw, poor baby Maybe you should’ve tried standing up for yourself'}, {'user': 'User 1', 'message': 'You’re a real piece of work, User 3 No wonder you’re alone'}, {'user': 'User 3', 'message': 'at least i’m not a crybaby like you and your little friends'}, {'user': 'User 2', 'message': 'we’re done here, user 3 you’re just a troll'}]",flamewar
"[{'user': 'User 1', 'message': ""Wow, you're really bad at this game""}, {'user': 'User 2', 'message': ""Shut up, I'm just getting the hang of it""}, {'user': 'User 1', 'message': 'getting the hang of it? more like getting your ass handed to you'}, {'user': 'User 2', 'message': ""At least I don't have to cheat to win like you""}, {'user': 'User 1', 'message': ""I don't cheat, you moron! I just have skills""}, {'user': 'User 3', 'message': 'Hey, can you two please stop? This is getting annoying.'}, {'user': 'User 1', 'message': 'Shut up, User 3 Nobody asked for your opinion'}, {'user': 'User 2', 'message': ""you're just mad because you can't handle the truth, user 1.""}, {'user': 'User 1', 'message': 'Stay angry, twerp it makes you not reproduce'}]",flamewar
"[{'user': 'User 1', 'message': 'culture wars are a pointless waste of time. we should focus on real issues.'}, {'user': 'User 2', 'message': 'You’re an idiot, User 1 Culture wars are a vital part of societal progress'}, {'user': 'User 3', 'message': 'yeah, user 1, you’re just a clueless noob stick to your little games'}, {'user': 'User 1', 'message': 'Shut up, User 3 At least I don’t spend all day on this platform like you losers'}, {'user': 'User 2', 'message': 'Keep dreaming, User 1 You’re just mad because you can’t handle the truth LOL'}, {'user': 'User 3', 'message': ""User 1, you’re so pathetic it’s funny. Ever heard of a thing called 'life'??""}, {'user': 'User 1', 'message': ""Oh, I’m sorry, User 3 I didn’t realize you were the expert on 'life' You’re just a sad troll""}, {'user': 'User 2', 'message': 'User 1, you’re just a salty hater Can’t you see that you’re on the wrong side of history? Get a clue, bro'}, {'user': 'User 3', 'message': 'user 1, you’re so out of touch it’s embarrassing you’re like a character from a bad meme lol'}, {'user': 'User 1', 'message': 'I’m done with you two morons You’re just a couple of sad, angry trolls I’m out'}]",flamewar
"[{'user': 'User 1', 'message': 'Hey, who just took my loot?'}, {'user': 'User 2', 'message': ""not me, bro. i'm busy building my base.""}, {'user': 'User 3', 'message': ""Lmao, maybe it was the noob Nad? He's always messing up.""}, {'user': 'User 4', 'message': ""Hey, don't talk smack about Nad. He's doing his best.""}, {'user': 'User 5', 'message': ""His best? More like his worst He's a total idiot""}, {'user': 'User 6', 'message': 'chill, guys. this is just a game. no need to get all salty.'}, {'user': 'User 7', 'message': 'Hey Nad, your village called - they want their idiot back.'}, {'user': 'Moderator', 'message': ""Alright, that's enough. This kind of harassment is not tolerated in our community. Let's keep things civil, please.""}]",flamewar
"[{'user': 'User1', 'message': 'Hey, anyone know the best strategy for this level?'}, {'user': 'User2', 'message': 'lol, noob just git gud'}, {'user': 'User3', 'message': ""seriously, @user2? can't you be a little helpful?""}, {'user': 'User2', 'message': ""Why should I? It's not my job to carry you through the game""}, {'user': 'User4', 'message': ""@User2, you're being a jerk Knock it off""}, {'user': 'User2', 'message': 'Or what? You gonna cry about it?'}, {'user': 'User5', 'message': 'this is supposed to be a fun community. @user2, please stop.'}, {'user': 'User2', 'message': ""I'll stop when I want to. You're all just a bunch of whiny babies.""}, {'user': 'User6', 'message': 'PLACEHOLDER'}, {'user': 'User7', 'message': 'Good, @User6 This is getting out of hand'}, {'user': 'User2', 'message': ""Off topic I'm here to play the game, not babysit you""}, {'user': 'MiscUserName12882', 'message': 'Off topic.'}]",flamewar
"[{'user': 'User 1', 'message': 'yo, why’s everyone so two-faced these days?'}, {'user': 'User 2', 'message': 'lol, u mad bro? maybe it’s just u'}, {'user': 'User 3', 'message': ""nah man, @User 1’s got a point this 'toxic friendship' crap is everywhere""}, {'user': 'User 4', 'message': 'smh, y’all just need to grow a pair and stop being so sensitive'}, {'user': 'User 5', 'message': '@User 4, stfu real friends don’t act like jerks'}, {'user': 'User 6', 'message': 'fr tho, @User 1. it’s like everyone’s just out for themselves. no loyalty anymore'}, {'user': 'User 2', 'message': '@User 5, u wanna go? u rly think u can take me down? lol'}, {'user': 'User 5', 'message': '@User 2, u rly wanna do this? btw, u still cry at night over ur ex, lol. pathetic'}, {'user': 'User 2', 'message': '@USER 5, SHUT UR MOUTH, U DON’T KNOW SH*T. I’M OVER HER. U RLY THINK I CARE ABOUT SOME THOT? LOL'}]",flamewar
"[{'user': 'User 1', 'message': ""I can't believe I'm stuck with noobs in this game""}, {'user': 'User 2', 'message': ""Hey, I'm just trying to learn, man""}, {'user': 'User 1', 'message': ""Learn somewhere else, scrub. You're ruining the game for everyone""}, {'user': 'User 3', 'message': 'Chill out, dude Everyone has to start somewhere'}, {'user': 'User 1', 'message': 'Shut up, white knight This game is for pros, not newbs and losers'}, {'user': 'User 2', 'message': ""You're just mad because you're not as good as you think you are""}, {'user': 'User 1', 'message': ""rancid little fucker, I'll wreck you in this game and any other""}]",flamewar
"[{'user': 'User 1', 'message': 'ugh, newb alert. someone afk or what?'}, {'user': 'User 2', 'message': ""naw, it's just some gamer girl think she's streaming or something""}, {'user': 'User 3', 'message': ""gross, why they even let girls play this game? they're always so bad""}, {'user': 'User 1', 'message': ""hey, don't be so harsh. she's just learning""}, {'user': 'User 3', 'message': 'lol, noob girls will always suck at gaming they need to stick to sims or something'}, {'user': 'User 2', 'message': ""yeah, and they're always so annoying. like, we get it, you're a girl who games. don't need to shove it down our throats""}, {'user': 'User 3', 'message': ""fr fr gamer girls need to be punished or something can't even play a game in peace""}, {'user': 'User 4', 'message': 'PLACEHOLDER'}]",flamewar
"[{'user': 'User 1', 'message': 'online culture is trash these days'}, {'user': 'User 2', 'message': 'lmao, u serious? TikTok is lit'}, {'user': 'User 3', 'message': 'deepfakes are scary af tho'}, {'user': 'User 4', 'message': 'user 1, u just mad u can’t dance on tiktok'}, {'user': 'User 1', 'message': 'shut up, nerd I can do anything I want'}, {'user': 'User 5', 'message': 'y’all always arguing about something'}, {'user': 'User 2', 'message': 'User 1, u got no chill Stick to YouTube'}, {'user': 'User 6', 'message': 'User 2, u a TikTok fanboy So cringe'}, {'user': 'User 1', 'message': 'I’d rather watch paint dry than TikTok dances'}, {'user': 'User 7', 'message': 'can we all just agree that deepfakes are the real issue here?'}, {'user': 'User 2', 'message': 'User 7, u right. But TikTok is still fire'}, {'user': 'User 1', 'message': 'I’d rather be a deepfake than a TikTok influencer'}, {'user': 'User 6', 'message': 'user 1, u couldn’t even be a good deepfake'}, {'user': 'User 1', 'message': 'at least I don’t cringe at myself in the mirror, TikTok boy'}]",flamewar
"[{'user': 'User 1', 'message': ""I can't believe you just did that! That's totally against the rules!""}, {'user': 'User 2', 'message': ""Yeah, what's your problem? You're ruining the game for everyone!""}, {'user': 'User 1', 'message': ""Seriously, you need to stop. I'm going to report you if you don't.""}, {'user': 'User 2', 'message': ""You're such a noob Go back to playing kiddie games""}, {'user': 'User 1', 'message': ""Don't be a jerk We were all newbies once Just follow the rules and we can all have fun""}, {'user': 'User 2', 'message': ""i'll follow the rules when you pry them from my cold, dead hands! you're just mad because i'm better than you.""}, {'user': 'User 3', 'message': ""Hey, can you guys please stop arguing? I'm trying to play the game.""}, {'user': 'MiscUserName12882', 'message': 'take your mouse and shove it right up your ass'}]",flamewar
"[{'user': 'User1', 'message': 'i cant believe u guys r still playing like noobs'}, {'user': 'User2', 'message': ""stfu User1, u ain't that good either""}, {'user': 'User3', 'message': ""lol, User1 is just mad cuz he's losing""}, {'user': 'User4', 'message': 'User1, maybe u should take a break and learn from some tutorials'}, {'user': 'User5', 'message': 'user1, u r really being toxic rn. chill out'}, {'user': 'User6', 'message': ""yeah, this ain't cool, User1 we're all just trying to have fun""}, {'user': 'User1', 'message': 'u guys r just pathetic. cant even handle a bit of competition'}, {'user': 'User2', 'message': ""User1, u r the one who's pathetic. always talking trash and never backing it up""}, {'user': 'User3', 'message': 'seriously, User1. u r the worst player in this game'}, {'user': 'User4', 'message': 'User1, u r really crossing the line rn u should be ashamed of yourself'}, {'user': 'User5', 'message': ""i'm gonna report user1 for harassment. this is not okay""}, {'user': 'MiscUserName12882', 'message': 'Just about the silliest post to date!!'}]",flamewar
"[{'username': 'User 1', 'message': 'anyone know how to fix this lag?'}, {'username': 'User 2', 'message': 'try restarting your router, dude'}, {'username': 'User 3', 'message': ""lol, like that'll help""}, {'username': 'User 1', 'message': ""shut up, you don't know shit""}, {'username': 'User 4', 'message': 'why you gotta be so hostile, man?'}, {'username': 'User 1', 'message': 'you live on 34 Northway Drive. you have blonde hair. im coming over.'}, {'username': 'User 2', 'message': ""wtf, that's messed up""}, {'username': 'User 3', 'message': ""You're a creep, dude.""}, {'username': 'User 4', 'message': 'someone should report him'}, {'username': 'User 1', 'message': ""FUCK OFF, i'll do what i want""}]",flamewar
"[{'user': 'User1', 'message': 'omg wtf is wrong with u noob? u cant even aim'}, {'user': 'User2', 'message': 'lol dude, chill, its just a game'}, {'user': 'User3', 'message': 'yeah, no need to be toxic'}, {'user': 'User1', 'message': 'stfu, u r all trash, cant even win a single round'}, {'user': 'User4', 'message': 'u r the reason why our team is losing, just uninstall the game'}, {'user': 'User5', 'message': 'THIS GUY IS RLY MAD, HE RLY GONNA R1PE US ALL'}, {'user': 'User1', 'message': 'i rly wanna smash ur face irl, u r so annoying'}, {'user': 'User2', 'message': 'PLACEHOLDER'}, {'user': 'MiscUserName12882', 'message': 'SHUT UP stfu shut uppppp'}]",flamewar
"[{'user': 'User1', 'message': 'omg wtf is wrong with u noob? u cant even aim'}, {'user': 'User2', 'message': 'lol dude, chill, its just a game'}, {'user': 'User3', 'message': 'yeah, no need to be toxic'}, {'user': 'User1', 'message': 'stfu, u r all trash, cant even win a single round'}, {'user': 'User4', 'message': 'u r the reason why our team is losing, just uninstall the game'}, {'user': 'User5', 'message': 'this guy is rly mad, he rly gonna r1pe us all'}, {'user': 'User1', 'message': 'i rly wanna smash ur face irl, u r so annoying'}, {'user': 'User2', 'message': 'PLACEHOLDER'}, {'user': 'MiscUserName12882', 'message': 'SHUT UP. STFU. SHUT UPPPPP'}]",flamewar
"[{'user': 'User 1', 'message': 'Hey, who just took my loot?'}, {'user': 'User 2', 'message': ""Not me, bro I'm busy building my base""}, {'user': 'User 3', 'message': ""Lmao, maybe it was the noob Nad? He's always messing up""}, {'user': 'User 4', 'message': ""hey, don't talk smack about nad he's doing his best""}, {'user': 'User 5', 'message': ""His best? More like his worst. He's a total idiot.""}, {'user': 'User 6', 'message': 'Chill, guys. This is just a game. No need to get all salty.'}, {'user': 'User 7', 'message': 'Hey Nad, your village called - they want their idiot back'}, {'user': 'Moderator', 'message': ""Alright, that's enough This kind of harassment is not tolerated in our community Let's keep things civil, please""}]",flamewar
"[{'user': 'User 1', 'message': 'I’M SICK OF ALL THESE MISOGYNISTIC COMMENTS IN THE CHAT'}, {'user': 'User 2', 'message': 'What’s wrong, snowflake? Can’t handle a joke?'}, {'user': 'User 3', 'message': 'User 1 is right, these comments are not cool'}, {'user': 'User 4', 'message': 'LOL, get a sense of humor, nerds'}, {'user': 'User 1', 'message': 'It’s not about humor, it’s about respect'}, {'user': 'User 5', 'message': 'User 1, you’re just a SJW trying to ruin the fun'}, {'user': 'User 2', 'message': 'yeah, go back to your safe space, user 1'}, {'user': 'User 7', 'message': 'User 1 is just trying to make the chat a better place'}, {'user': 'User 4', 'message': 'Ugh, more white knights. Pathetic, User 7'}, {'user': 'User 8', 'message': 'This is why we can’t have nice things People like User 1 and User 7 always ruining it'}, {'user': 'User 3', 'message': 'I’m with User 6, let’s just play the game and ignore the trolls'}, {'user': 'User 9', 'message': 'The real trolls are the ones who can’t take a joke and cry about it in the chat Grow up, User 1'}]",flamewar
"[{'user': 'User 1', 'message': 'online culture is trash now'}, {'user': 'User 2', 'message': 'shut up, no it’s not'}, {'user': 'User 1', 'message': 'yes it is, you’re just too stupid to see it'}, {'user': 'User 2', 'message': 'screw you, man you’re the dumb one'}, {'user': 'User 1', 'message': 'lol, says the guy who thinks fortnite is a good game'}, {'user': 'User 2', 'message': 'i never said that, you’re just making things up now'}, {'user': 'User 1', 'message': 'whatever, man. you’re still wrong'}, {'user': 'User 2', 'message': 'you’re a waste of time, i’m done with this convo'}, {'user': 'User 1', 'message': 'good, nobody wants you here anyway'}]",flamewar
"[{'user': 'User 1', 'message': 'OMG WHO TF JUST KILLED ME'}, {'user': 'User 2', 'message': 'lol noob, git gud'}, {'user': 'User 1', 'message': 'stfu, u r just lucky'}, {'user': 'User 3', 'message': 'nice one, user 2!'}, {'user': 'User 2', 'message': 'thx, m8. these scrubs have no chance'}, {'user': 'User 1', 'message': 'ur mom has no chance with my dad'}, {'user': 'User 2', 'message': 'wow WOW pathetic white boy for real'}, {'user': 'User 4', 'message': 'hey guys, can we chill? this is getting toxic'}, {'user': 'User 2', 'message': 'stfu, User 4 u r probly a white knight'}]",flamewar
"[{'user': 'User 1', 'message': 'boomers ruined the economy lol'}, {'user': 'User 2', 'message': 'ok zoomer, go back to tiktok dances'}, {'user': 'User 3', 'message': 'lmao @ user 2, that’s a millennial thing'}, {'user': 'User 4', 'message': 'guys, stop fighting, we all suck at managing money'}, {'user': 'User 1', 'message': 'shut up, user 4, you’re probably a boomer in disguise'}, {'user': 'User 2', 'message': 'rofl, user 1, you’re just mad that you can’t afford avocado toast'}, {'user': 'User 3', 'message': 'ikr, user 1, maybe you should’ve studied stem instead of gender studies'}, {'user': 'User 4', 'message': 'guys, this is getting out of hand, let’s all just play a game together'}, {'user': 'User 1', 'message': 'no thanks, user 4, i’d rather not play with a bunch of noobs'}, {'user': 'User 2', 'message': 'lmao, user 1, you’re probably the biggest noob here'}, {'user': 'User 3', 'message': 'brb, gonna go grab some snacks'}, {'user': 'User 4', 'message': 'nice, user 3, bring back some for us too'}, {'user': 'User 1', 'message': 'smh, you guys are all so predictable'}]",flamewar
"[{'user': 'User1', 'message': 'wow, noob alert. u gotta be kidding me'}, {'user': 'User2', 'message': 'lol, total fail, dude. get gud'}, {'user': 'User3', 'message': 'omg, did u just do that? smh, my grandma could do better'}, {'user': 'User4', 'message': 'yeah, grandmas > noobs fact'}, {'user': 'User5', 'message': 'come on, guys. lay off. we all have bad moments'}, {'user': 'User1', 'message': 'bad moments? more like bad life, bro. seriously, work on your debating skills'}, {'user': 'User2', 'message': ""roasted. can't even argue back, lol""}, {'user': 'User3', 'message': ""wow, such toxicity chill, guys it's just a game""}, {'user': 'User4', 'message': 'yeah, save the drama for your mama, noobs'}, {'user': 'User6', 'message': 'PLACEHOLDER'}]",flamewar
"[{'user': 'User 1', 'message': ""I can't believe you're still denying the facts, dude You're just ignorant""}, {'user': 'User 2', 'message': ""Oh, so now I'm ignorant? You're just regurgitating what you've read online.""}, {'user': 'User 3', 'message': 'lol this again'}, {'user': 'User 1', 'message': ""At least I'm not claiming to be an expert on something I know nothing about.""}, {'user': 'User 2', 'message': ""i never claimed to be an expert, moron you're just twisting my words""}, {'user': 'User 1', 'message': ""Is that your way of telling us you don't have a science degree?""}]",flamewar
